date	review	rating	userName	title
2010-07-27 19:32:09	"Love is the essance that spills out of Dan Savages mouth in all manor shapes, size and color. This podcast is not for the squeemish listener.  It'll make you laugh, cringe, or run for the hills and have outdoor backdoor sex. 

 All mature open-minded sexual adult should listen because you never know when your problem might be dissected in the next show."	5	Love is the essence	Nthdesire
2010-07-27 06:55:22	Thank you Dan and the TSARY for making Tuesdays so awesome.	5	Can't wait for Tuesdays	NYClearner
2010-07-24 03:13:16	I love this podcast, even though I am substantially older than most of the callers. I particularly enjoy listening to each problem/issue, pausing my ipod, thinking about the question and how I would answer it, and THEN listening to Dan's response. This method has given me huge respect and admiration for Dan and how he responds to the callers/questions. He deals out humor, practical knowledge, compassion, and at times, a swift kick in the pants when necessary.	5	love it	(*v*)
2010-07-10 10:53:57	"A lot of great writers' personalities, however interesting and charismatic they are on paper, do not translate well to audio. Lucky for us, this is not the case with Dan Savage. I listened to Savage Love Live on KEXP religiously during college (in Seattle) and was really excited to find this podcast. It's truly excellent.

Dan is experienced, educated and compassionate. He offers his advice in an articulate, no-holds-barred manner that brings logic to even the most outlandish and shocking problems that callers throw at him. I think if everyone listened to this podcast, people would have better relationships, much better sex lives and become much less uptight about discussing sexuality, intimacy and even kinks.

Dan Savage had done endless amounts of good for the queer community. With the Savage Love podcast he helps a great many people work out their issues without feeling judged or attacked - whether they are straight, gay, bi, trans or somewhere over the rainbow."	5	Savage is Never Boring!	Katsgrrl
2010-07-06 17:05:44	Always so informative and funny. Dan's so insightful and tells people exactly what they need to hear. Love him.	5	Great podcast!	NTPhilly
2010-06-16 03:31:25	Dan is incredible.  He tells it like it is.  If you want to truth, ask him.  He will give it to you straight.	5	Fantastic Show!  Real Advice!	jlsle61
2010-06-15 04:45:44	I've never laughed so hard in my life!!!	5	So funny, entertaining, and insightful!!!	Ampiis
2010-06-08 12:25:38	Very funny and helpful!	5	Great!	Kalar
2010-06-13 09:05:17	He gave advices out from the sky, with no detailed explaination, or proven study and people believed it, wow! People should have more critical thinking. Junk show!	1	So lame and overatted	Christy11111
2010-06-02 02:16:02	Sometimes I may not agree with Dan Savage - he can get a little too defensive, critical, and even, at times, almost meanspirited in his answers.  But most of the time his gentle fun-poking, intelligent questions, no-nonsense approach, and wit are delightful.  I often learn from The Savage Love Podcast, not just about sex but about family, tolerance, ethics, health, history, and politics.  Dan's column is an amazing documentation of contemporary history - it gives an honest and unflinching glimpse into how a huge number of people really live.  OK, it's also hilarious, and I don't want to downplay that.  But it's intellectually stimulating and useful too.	5	I may not always agree, but I	EllizaM
2010-05-26 01:47:47	Dan is always entertaining and I usually agree with his advice. I've learned a lot about people by listening to the show.	5	Love it!	procrastinasian
2010-05-25 04:43:03	Hands down.. Best. Podcast. Eva.	5	Loves loves loves	Gestaltmuse
2010-05-25 02:41:27	Go Dan!!	5	Amazing!! Love!!!	BookGirl94
2010-05-24 13:29:50	Yay Dan!	5	Yay!	ChelHill
2010-05-15 05:00:49	I can't believe I didn't know dan had a podcast until a few days ago. Ive been reading his weekly advice column for years now. I love his podcast and how he handles some of the more suprising questions that come up.  This podcast is entertaining, informative, and sometimes really funny. If u download these podcast episodes u deffinetly wont be disappointed.	5	Entertaining 	Babibrit
2010-05-14 06:32:11	"I started reading Dan's column 4 years ago. I watched him on Real Time with Bill Maher. I have always appreciated his candor and passion for all things GGG, a concept that changed my life..literally.  Xxx Dan thank you
Lotus"	5	Merci	Floatinlotus
2010-05-08 07:21:39	Ahhh OMG how did I not know their was a Savage Love podcast until today? I'm going to be listening to these for like the rest of forever, there're like 190 almost. Funniest and most informative and socially conscious podcast ever <3	5	So much fun :D	XveganroX
2010-04-28 17:02:08	Dan is informative, funny, and frank. What more can you ask for for an advice podcast? Give it a shot, you will not be dissapointed.	5	Great podcast	twigg89
2010-05-03 00:33:13	Savage needs to get into a new line of work.	1	Overated	jonnyt84107
2010-04-26 11:47:12	Funny and informative!  Not for the leotarded.  Thanks Dan!	5	Great show!	C-54-09 Bobwhite
2010-04-26 09:02:30	great show!!	5	smart and sexy	sexybeautiful
2010-04-21 13:49:34	Good advice......	5	cool show	TheRealTalkRadioShow
2010-04-16 22:06:29	Funny and informative. Razor sharp wit  combined with strict intolerance for stupidity.	5	Kudos	Rob985
2010-03-30 13:02:19	Dan Savage is not judgemental or biased. I love the whole ggg concept and the fact that he understands and values physical as well as emotional intimacy! Where was he when I was in my teens?  He was in his teens, I guess.	5	The best!!	jellyrollspice
2010-04-09 02:06:30	"This is one of the very few podcasts I look foward to downloading and enjoy listening to.

To The Final Judge
Then why do you go out of your way to point your finger?"	4	Mostly interesting...	donald-t
2010-03-28 21:25:42	Your candid advice and honesty is a fresh of breath air. Thank you Dan	5	Luvs it	Boston Mo
2010-02-27 02:07:46	Love ya, Dan.	5	I can't disagree.	RocketPants23
2010-02-09 14:43:20	I love Dan. He's wise, hysterical, no-BS, and handles sex topics in a truthful way that other advice columnists won't touch.	5	Brilliant and entertaining	pockafwye
2010-02-23 21:59:19	So this guy can judge people. There's more to life than pointing the finger and going out of your way to do so. Lame!	1	The final judge	Skyace33
2010-01-13 21:36:44	excellent,expirienced,humorus,...true	5	savage love podcast	Adolphski 1000
2010-01-10 20:09:20	"I dither over which relationship podcast is my favorite, but usually settle on Dan Savage because of his snarky no-holds-barred (literally) attitude. I don't always agree with him, but it sure is fun to listen to him rant. This is a calls-based advice show, so it is not the place to go if you are looking for specific answers to questions of sexual health, relationships, or sexuality. However, you will learn new things, run into someone with the same problems, and laugh a lot. He co-hosts with experts on occasion, to answer more complicated medical or D/S questions. Dan is gay, and open/poly/kink friendly, so if you offend easily this is certainly not the podcast for you. I suggest the intermittent ""Speaking of Sex"" podcast from Planned Parenthood instead. I also recommend the Polyamory Weekly podcast, whether or not you are poly, for some good relationship and communication tips."	5	Listen to Dan Rant	Gail Carriger
2010-01-10 13:59:53	Dan is brilliant, and his podcast is probably the most interesting podcast you're likely to find!	5	THE MOST INTERSTING PODCAST!	Robert Schendel
2009-12-30 17:25:12	I've listened to every Lovecast since the first one. But I am NEVER listening to another one of the Dr. Barak special medical questions episodes again. It's not Dr. Barak's fault. He's a super nice guy. The questions Dan plays are so revolting on the medical episodes I don't ever want to hear one again. Episode #167 made me sick to my stomach and gave me a mental image so disgusting I would pay real cash to have it removed from my mind. Seriously. Love the Lovecast. Hate the medical gross outs. Click 'yes' if you agree.	5	Awesome ... except for the medical episodes	NewYorkTechGuy
2009-12-17 03:35:26	Gets me through my day of work, Love it!	5	Best podcast ever! 	Sharlaaqua
2009-11-18 23:09:38	I love this podcast! It's so entertaining and informative. I recommend it to all my friends!	5	Can't live without you, Dan!	TaterNtun
2009-11-18 02:56:44	So entertaining, funny, and informative. I never miss an episode!	5	Love you, Dan	Smashling
2009-11-04 01:08:21	Consistently great podcast.	5	Funny and informative. 	markncohen
2009-10-23 07:41:25	I find that Dan's honesty, knowledge, and level- headedness are outstanding. I admire him so much, and I cannot imagine how many sexually frustrated or scared or bullied people he has helped. I am truly blown away by his intelligence and willingness to lay down the law in a straightforward, intelligible way. I'm only fourteen, but I think that by listening to dan, I am becoming so much more sexually healthy and savvy just by hearing sex advice that isn't a load of half-arsed facts. the things that dan has taught me by answering people's questions are like a little piece of information in the future that I don't have to learn the hard way. If you are looking for a podcast that is interesting, refreshing, smart, simple, entertaining and funny as hell, I highly recommend the savage love podcast.	5	I regard dan savage as a hero.	River Tam
